"","Date.Time","Tank1","Tank2","Tank3","Tank4","Tank5","Tank6"
"2261",2019-05-12 19:00:00,27.333,27.112,27.186,27.161,27.186,27.161
"2271",2019-05-12 19:15:00,27.358,27.112,27.186,27.161,27.21,27.186
"2281",2019-05-12 19:30:00,27.382,26.989,27.063,27.038,27.087,27.038
"2291",2019-05-12 19:45:00,27.431,27.087,27.161,27.136,27.136,27.136
"2301",2019-05-12 20:00:00,27.456,27.087,27.161,27.136,27.161,27.136
"2311",2019-05-12 20:15:00,27.431,26.965,27.014,26.989,27.038,26.989
"2321",2019-05-12 20:30:00,27.382,26.891,26.965,26.965,26.965,26.94
"2331",2019-05-12 20:45:00,27.284,26.867,26.916,26.891,26.94,26.916
"2341",2019-05-12 21:00:00,27.21,26.818,26.867,26.842,26.867,26.842
"2351",2019-05-12 21:15:00,27.136,26.818,26.867,26.842,26.891,26.867
"2361",2019-05-12 21:30:00,27.063,26.793,26.842,26.818,26.842,26.842
"2371",2019-05-12 21:45:00,NA,26.842,26.916,26.867,26.916,26.891
"2381",2019-05-12 22:00:00,NA,26.891,26.94,26.916,26.94,26.94
"2391",2019-05-12 22:15:00,NA,26.916,26.965,26.94,26.965,26.94
"2401",2019-05-12 22:30:00,NA,26.891,26.94,26.916,26.94,26.94
"2411",2019-05-12 22:45:00,NA,26.867,26.916,26.891,26.916,26.916
"2421",2019-05-12 23:00:00,NA,26.842,26.916,26.867,26.916,26.891
"2431",2019-05-12 23:15:00,NA,26.867,26.916,26.891,26.916,26.891
"2441",2019-05-12 23:30:00,NA,26.965,27.038,26.989,27.014,27.014
"2451",2019-05-12 23:45:00,NA,27.014,27.063,27.038,27.063,27.038
"2461",2019-05-13 00:00:00,NA,26.916,26.965,26.94,26.965,26.94
"2471",2019-05-13 00:15:00,NA,26.818,26.891,26.842,26.891,26.867
"2481",2019-05-13 00:30:00,NA,26.818,26.891,26.842,26.891,26.867
"2491",2019-05-13 00:45:00,NA,26.842,26.916,26.867,26.891,26.891
"2501",2019-05-13 01:00:00,NA,26.867,26.94,26.891,26.94,26.916
"2511",2019-05-13 01:15:00,NA,26.867,26.916,26.867,26.916,26.891
"2521",2019-05-13 01:30:00,NA,26.842,26.891,26.842,26.891,26.867
"2531",2019-05-13 01:45:00,NA,26.842,26.916,26.867,26.891,26.891
"2541",2019-05-13 02:00:00,NA,26.842,26.916,26.867,26.916,26.891
"2551",2019-05-13 02:15:00,NA,26.793,26.842,26.793,26.842,26.818
"2561",2019-05-13 02:30:00,NA,26.744,26.793,26.744,26.793,26.769
"2571",2019-05-13 02:45:00,NA,26.744,26.818,26.769,26.793,26.793
"2581",2019-05-13 03:00:00,NA,26.867,26.916,26.891,26.916,26.891
"2591",2019-05-13 03:15:00,NA,27.014,27.063,27.014,27.063,27.038
"2601",2019-05-13 03:30:00,NA,26.965,27.038,26.989,27.014,27.014
"2611",2019-05-13 03:45:00,NA,27.014,27.087,27.038,27.063,27.063
"2621",2019-05-13 04:00:00,NA,26.989,27.038,27.014,27.038,27.014
"2631",2019-05-13 04:15:00,NA,27.014,27.063,27.014,27.063,27.038
"2641",2019-05-13 04:30:00,NA,27.087,27.136,27.112,27.136,27.136
"2651",2019-05-13 04:45:00,NA,27.136,27.186,27.136,27.186,27.161
"2661",2019-05-13 05:00:00,NA,27.112,27.161,27.112,27.136,27.136
"2671",2019-05-13 05:15:00,NA,27.063,27.112,27.087,27.112,27.087
"2681",2019-05-13 05:30:00,NA,27.087,27.161,27.112,27.136,27.136
"2691",2019-05-13 05:45:00,NA,27.136,27.186,27.136,27.186,27.161
"2701",2019-05-13 06:00:00,NA,27.136,27.21,27.161,27.21,27.186
"2711",2019-05-13 06:15:00,NA,27.235,27.308,27.259,27.284,27.284
"2721",2019-05-13 06:30:00,NA,27.284,27.333,27.308,27.333,27.333
"2731",2019-05-13 06:45:00,NA,27.259,27.333,27.284,27.333,27.308
"2741",2019-05-13 07:00:00,NA,27.235,27.308,27.259,27.308,27.284
"2751",2019-05-13 07:15:00,NA,27.21,27.259,27.235,27.259,27.235
"2761",2019-05-13 07:30:00,NA,27.235,27.284,27.259,27.284,27.259
"2771",2019-05-13 07:45:00,27.284,27.259,27.308,27.308,27.308,27.284
"2781",2019-05-13 08:00:00,27.284,27.259,27.308,27.308,27.308,27.284
"2791",2019-05-13 08:15:00,27.284,27.259,27.333,27.358,27.333,27.308
"2801",2019-05-13 08:30:00,27.284,27.284,27.333,27.358,27.333,27.308
"2811",2019-05-13 08:45:00,27.284,27.284,27.333,27.358,27.333,27.333
"2821",2019-05-13 09:00:00,27.284,27.284,27.333,27.358,27.333,27.308
"2831",2019-05-13 09:15:00,27.284,27.308,27.358,27.382,27.358,27.333
"2841",2019-05-13 09:30:00,27.333,27.333,27.382,27.407,27.382,27.358
"2851",2019-05-13 09:45:00,27.333,27.333,27.407,27.431,27.407,27.382
"2861",2019-05-13 10:00:00,27.407,27.382,27.456,27.456,27.456,27.431
"2871",2019-05-13 10:15:00,27.431,27.431,27.505,27.481,27.505,27.382
"2881",2019-05-13 10:30:00,27.481,27.481,27.53,27.505,27.554,27.53
"2891",2019-05-13 10:45:00,27.505,27.505,27.554,27.53,27.579,27.554
"2901",2019-05-13 11:00:00,27.579,27.579,27.628,27.604,27.653,27.628
"2911",2019-05-13 11:15:00,27.677,27.653,27.751,27.677,27.751,27.702
"2921",2019-05-13 11:30:00,27.751,27.751,27.801,27.776,27.85,27.801
"2931",2019-05-13 11:45:00,27.801,27.801,27.85,27.825,27.875,27.85
"2941",2019-05-13 12:00:00,27.825,27.825,27.875,27.85,27.924,27.875
"2951",2019-05-13 12:15:00,27.825,28.27,27.899,27.85,27.974,27.875
"2961",2019-05-13 12:30:00,27.825,28.345,27.924,27.85,27.924,27.875
"2971",2019-05-13 12:45:00,27.825,27.924,27.998,27.825,27.899,27.875
"2981",2019-05-13 13:00:00,27.825,27.825,27.899,27.825,27.899,27.85
"2991",2019-05-13 13:15:00,27.85,27.85,27.899,27.875,27.924,27.899
"3001",2019-05-13 13:30:00,27.899,27.875,27.949,27.924,27.974,27.924
"3011",2019-05-13 13:45:00,27.974,27.949,28.023,27.998,28.048,28.023
"3021",2019-05-13 14:00:00,27.998,27.998,28.072,28.023,28.072,28.048
"3031",2019-05-13 14:15:00,28.048,28.048,28.097,28.072,28.122,28.097
"3041",2019-05-13 14:30:00,28.072,28.072,28.147,28.097,28.171,28.122
"3051",2019-05-13 14:45:00,28.048,28.072,28.122,28.072,28.147,28.097
"3061",2019-05-13 15:00:00,28.072,28.072,28.122,28.072,28.147,28.122
"3071",2019-05-13 15:15:00,28.097,28.097,28.147,28.097,28.171,28.122
"3081",2019-05-13 15:30:00,28.171,28.147,28.221,28.196,28.245,28.196
"3091",2019-05-13 15:45:00,28.245,28.196,28.245,28.221,28.27,28.245
"3101",2019-05-13 16:00:00,28.295,28.221,28.245,28.221,28.27,28.245
"3111",2019-05-13 16:15:00,28.221,28.196,28.245,28.196,28.245,28.221
"3121",2019-05-13 16:30:00,28.196,28.196,28.221,28.171,28.245,28.196
"3131",2019-05-13 16:45:00,28.171,28.171,28.196,28.147,28.196,28.171
