"","Date.Time","Tank1","Tank2","Tank3","Tank4","Tank5","Tank6"
"267",2019-05-17 06:45:00,26.867,28.27,28.642,26.867,28.27,26.891
"268",2019-05-17 07:00:00,26.891,28.295,28.692,26.916,28.27,26.916
"269",2019-05-17 07:15:00,26.891,28.27,28.717,26.916,28.295,26.916
"270",2019-05-17 07:30:00,26.94,28.345,28.742,26.94,28.32,26.94
"271",2019-05-17 07:45:00,26.989,28.394,28.766,26.989,28.369,26.989
"272",2019-05-17 08:00:00,26.989,28.394,28.791,26.989,28.369,27.014
"273",2019-05-17 08:15:00,26.989,28.419,28.791,26.989,28.369,27.014
"274",2019-05-17 08:30:00,26.989,28.419,28.742,27.014,28.369,27.014
"275",2019-05-17 08:45:00,26.965,28.394,28.766,26.989,28.394,27.014
"276",2019-05-17 09:00:00,26.989,28.419,28.766,27.014,28.394,27.014
"277",2019-05-17 09:15:00,27.038,28.444,28.816,27.038,28.419,27.063
"278",2019-05-17 09:30:00,27.038,28.444,28.816,27.038,28.394,27.063
"279",2019-05-17 09:45:00,27.063,28.468,28.816,27.063,28.444,27.087
"280",2019-05-17 10:00:00,27.112,28.543,28.866,27.112,28.468,27.136
"281",2019-05-17 10:15:00,27.136,28.543,28.891,27.136,28.518,27.161
"282",2019-05-17 10:30:00,27.136,28.543,28.941,27.136,28.543,27.161
"283",2019-05-17 10:45:00,27.186,28.568,28.99,27.186,28.543,27.21
"284",2019-05-17 11:00:00,27.186,28.617,28.99,27.21,28.419,27.235
"285",2019-05-17 11:15:00,27.21,28.543,28.916,27.21,28.493,27.235
"286",2019-05-17 11:30:00,27.21,28.568,28.941,27.235,28.568,27.259
"287",2019-05-17 11:45:00,27.235,28.543,28.916,27.235,28.543,27.259
"288",2019-05-17 12:00:00,27.21,28.593,28.916,27.235,28.543,27.259
"289",2019-05-17 12:15:00,27.21,28.667,28.941,27.235,28.493,27.259
"290",2019-05-17 12:30:00,27.21,28.518,28.916,27.235,28.394,27.235
"291",2019-05-17 12:45:00,27.21,28.568,28.891,27.235,28.493,27.259
"292",2019-05-17 13:00:00,27.235,28.568,28.916,27.235,28.518,27.259
"293",2019-05-17 13:15:00,27.235,28.568,28.941,27.259,28.568,27.284
"294",2019-05-17 13:30:00,27.284,28.617,28.965,27.308,28.617,27.333
"295",2019-05-17 13:45:00,27.308,28.692,29.015,27.333,28.617,27.358
"296",2019-05-17 14:00:00,27.284,28.617,28.99,27.333,28.667,27.358
"297",2019-05-17 14:15:00,27.308,28.692,28.99,27.358,28.667,27.358
"298",2019-05-17 14:30:00,27.358,28.742,29.065,27.382,28.692,27.407
"299",2019-05-17 14:45:00,27.382,28.717,29.065,27.407,28.742,27.431
"300",2019-05-17 15:00:00,27.358,28.742,29.065,27.382,28.692,27.407
"301",2019-05-17 15:15:00,27.333,28.717,29.04,27.358,28.667,27.382
"302",2019-05-17 15:30:00,27.358,28.766,29.04,27.382,28.692,27.407
"303",2019-05-17 15:45:00,27.407,28.816,29.115,27.431,28.717,27.431
"304",2019-05-17 16:00:00,27.431,28.816,29.115,27.456,28.766,27.481
"305",2019-05-17 16:15:00,27.431,28.816,29.14,27.456,28.766,27.481
"306",2019-05-17 16:30:00,27.431,28.841,29.165,27.481,28.742,27.481
"307",2019-05-17 16:45:00,27.358,28.766,29.04,27.407,28.692,27.407
"308",2019-05-17 17:00:00,27.333,28.742,29.015,27.358,28.667,27.382
"309",2019-05-17 17:15:00,27.284,28.717,28.965,27.333,28.617,27.333
"310",2019-05-17 17:30:00,27.284,28.717,28.965,27.308,28.617,27.333
"311",2019-05-17 17:45:00,27.284,28.717,28.965,27.308,28.593,27.333
"312",2019-05-17 18:00:00,27.284,28.717,28.965,27.308,28.617,27.333
"313",2019-05-17 18:15:00,27.284,28.717,28.965,27.308,28.617,27.333
"3141",2019-05-17 18:30:00,27.259,28.717,28.965,27.308,28.568,27.308
"3151",2019-05-17 18:45:00,27.284,28.717,28.99,27.308,28.593,27.308
"3161",2019-05-17 19:00:00,27.259,28.692,28.941,27.284,28.593,27.284
"3171",2019-05-17 19:15:00,27.235,28.667,28.941,27.284,28.568,27.284
"3181",2019-05-17 19:30:00,27.235,28.692,28.916,27.259,28.543,27.259
"3191",2019-05-17 19:39:20,NA,NA,NA,NA,NA,27.259
"3201",2019-05-17 19:39:24,NA,NA,NA,NA,NA,NA
"3211",2019-05-17 19:40:55,NA,NA,NA,NA,NA,NA
"3221",2019-05-17 19:45:00,27.21,28.667,28.841,27.284,28.295,NA
"3231",2019-05-17 20:00:00,27.21,28.866,29.015,27.235,28.717,27.235
"3241",2019-05-17 20:15:00,27.161,28.866,29.015,27.186,29.015,27.186
"3251",2019-05-17 20:30:00,27.136,28.891,28.99,27.186,29.04,27.161
"3261",2019-05-17 20:45:00,27.136,28.891,28.965,27.161,29.065,27.136
"3271",2019-05-17 21:00:00,27.136,28.916,28.965,27.161,29.115,27.136
"3281",2019-05-17 21:15:00,27.136,28.891,28.965,27.136,29.115,27.136
"3291",2019-05-17 21:30:00,27.087,28.866,28.941,27.112,29.065,27.087
"3301",2019-05-17 21:45:00,27.087,28.841,28.941,27.112,29.065,27.087
"3311",2019-05-17 22:00:00,27.038,28.791,28.891,27.063,29.015,27.038
"3321",2019-05-17 22:15:00,27.014,28.791,28.866,27.038,29.015,27.014
"3331",2019-05-17 22:30:00,27.038,28.791,28.891,27.038,29.065,27.014
"3341",2019-05-17 22:45:00,26.989,28.791,28.891,27.014,29.015,27.014
"3351",2019-05-17 23:00:00,26.965,28.742,28.841,26.989,28.99,26.965
"3361",2019-05-17 23:15:00,26.916,28.717,28.791,26.94,28.916,26.94
"3371",2019-05-17 23:30:00,26.891,28.717,28.766,26.916,28.916,26.916
"3381",2019-05-17 23:45:00,26.867,28.692,28.766,26.891,28.916,26.891
"3391",2019-05-18 00:00:00,26.818,28.667,28.717,26.842,28.866,26.842
"3401",2019-05-18 00:15:00,26.793,28.617,28.667,26.793,28.816,26.793
"3411",2019-05-18 00:30:00,26.769,28.568,28.692,26.793,28.841,26.769
"3421",2019-05-18 00:45:00,26.818,28.593,28.717,26.818,28.891,26.793
"3431",2019-05-18 01:00:00,26.793,28.568,28.692,26.793,28.866,26.793
"3441",2019-05-18 01:15:00,26.793,28.593,28.692,26.818,28.841,26.793
"3451",2019-05-18 01:30:00,26.818,28.642,28.717,26.842,28.841,26.793
"3461",2019-05-18 01:45:00,26.793,28.617,28.692,26.793,28.816,26.793
"3471",2019-05-18 02:00:00,26.744,28.593,28.667,26.769,28.791,26.744
"3481",2019-05-18 02:15:00,26.72,28.568,28.617,26.744,28.766,26.72
"3491",2019-05-18 02:30:00,26.72,28.568,28.642,26.744,28.766,26.72
"3501",2019-05-18 02:45:00,26.744,28.593,28.667,26.769,28.791,26.744
"3511",2019-05-18 03:00:00,26.793,28.617,28.717,26.793,28.791,26.769
"3521",2019-05-18 03:15:00,26.818,28.642,28.742,26.842,28.866,26.793
"3531",2019-05-18 03:30:00,26.842,28.667,28.766,26.867,28.891,26.818
"3541",2019-05-18 03:45:00,26.818,28.642,28.766,26.842,28.866,26.818
"3551",2019-05-18 04:00:00,26.818,28.642,28.766,26.842,28.866,26.818
"3561",2019-05-18 04:15:00,26.842,28.667,28.766,26.842,28.866,26.818
"3571",2019-05-18 04:30:00,26.842,28.667,28.766,26.867,28.866,26.818
"3581",2019-05-18 04:45:00,26.818,28.642,28.742,26.842,28.841,26.818
"3591",2019-05-18 05:00:00,26.769,28.617,28.692,26.793,28.816,26.793
"3601",2019-05-18 05:15:00,26.744,28.593,28.667,26.769,28.791,26.744
"3611",2019-05-18 05:30:00,26.744,28.568,28.667,26.769,28.766,26.744
"3621",2019-05-18 05:45:00,26.72,28.568,28.642,26.744,28.791,26.72
"3631",2019-05-18 06:00:00,26.72,28.543,28.642,26.72,28.816,26.695
"3641",2019-05-18 06:15:00,26.695,28.543,28.642,26.72,28.766,26.695
"3651",2019-05-18 06:30:00,26.769,28.593,28.692,26.769,28.816,26.72
"3661",2019-05-18 06:45:00,26.744,28.617,28.692,26.769,28.791,26.744
"3671",2019-05-18 07:00:00,26.744,28.568,28.667,26.744,28.766,26.72
"3681",2019-05-18 07:15:00,26.769,28.593,28.692,26.769,28.816,26.72
"3691",2019-05-18 07:30:00,26.793,28.617,28.717,26.818,28.866,26.769
"3701",2019-05-18 07:45:00,26.818,28.667,28.766,26.867,28.891,26.793
"3711",2019-05-18 08:00:00,26.916,28.717,28.866,26.94,28.99,26.891
"3721",2019-05-18 08:15:00,26.965,28.766,28.916,26.989,29.165,26.965
"3731",2019-05-18 08:30:00,26.989,28.816,28.916,27.014,29.19,27.014
"3741",2019-05-18 08:45:00,27.038,28.866,28.941,27.063,29.215,27.063
"3751",2019-05-18 09:00:00,27.063,28.891,28.965,27.087,29.215,27.087
"3761",2019-05-18 09:15:00,27.063,28.891,28.965,27.087,29.215,27.112
"3771",2019-05-18 09:30:00,27.087,28.916,28.965,27.112,29.265,27.112
"3781",2019-05-18 09:45:00,27.112,28.941,29.015,27.136,29.29,27.136
"3791",2019-05-18 10:00:00,27.112,28.916,28.99,27.136,29.315,27.136
"3801",2019-05-18 10:15:00,27.112,28.916,28.99,27.136,29.29,27.136
"3811",2019-05-18 10:30:00,27.112,28.941,28.99,27.136,29.265,27.136
"3821",2019-05-18 10:45:00,27.063,28.891,28.99,27.112,29.265,27.112
"3831",2019-05-18 11:00:00,27.063,28.866,28.965,27.087,29.265,27.087
"3841",2019-05-18 11:15:00,27.063,28.891,28.965,27.087,29.165,27.087
"3851",2019-05-18 11:30:00,27.087,28.916,28.965,27.112,29.29,27.112
"3861",2019-05-18 11:45:00,27.063,28.891,28.941,27.112,29.165,27.112
"3871",2019-05-18 12:00:00,27.063,28.891,28.965,27.087,29.19,27.112
"3881",2019-05-18 12:15:00,27.063,28.866,28.941,27.087,29.215,27.087
"3891",2019-05-18 12:30:00,27.014,28.841,28.916,27.063,29.19,27.063
"3901",2019-05-18 12:45:00,27.038,28.866,28.941,27.063,29.19,27.063
"3911",2019-05-18 13:00:00,27.136,28.941,29.015,27.161,29.265,27.161
"3921",2019-05-18 13:15:00,27.21,28.965,29.065,27.235,29.315,27.235
"3931",2019-05-18 13:30:00,27.259,29.015,29.09,27.284,29.34,27.284
"3941",2019-05-18 13:45:00,27.284,29.065,29.115,27.333,29.389,27.333
"3951",2019-05-18 14:00:00,27.284,29.04,29.09,27.308,29.365,27.308
"3961",2019-05-18 14:15:00,27.308,29.065,29.115,27.358,29.389,27.358
"397",2019-05-18 14:30:00,27.284,29.04,29.115,27.333,29.365,27.333
"398",2019-05-18 14:45:00,27.308,29.04,29.115,27.333,29.365,27.333
"399",2019-05-18 15:00:00,27.333,29.115,29.165,27.382,29.414,27.382
"400",2019-05-18 15:15:00,27.358,29.09,29.165,27.382,29.439,27.382
"401",2019-05-18 15:30:00,27.333,29.065,29.165,27.382,29.414,27.382
"402",2019-05-18 15:45:00,27.333,29.115,29.165,27.382,29.439,27.382
"403",2019-05-18 16:00:00,27.333,29.09,29.165,27.382,29.49,27.382
"404",2019-05-18 16:15:00,27.333,29.09,29.165,27.382,29.464,27.382
"405",2019-05-18 16:30:00,27.333,29.09,29.165,27.358,29.439,27.358
"406",2019-05-18 16:45:00,27.333,29.09,29.165,27.382,29.439,27.382
"407",2019-05-18 17:00:00,27.308,29.065,29.165,27.358,29.414,27.358
"408",2019-05-18 17:15:00,27.308,29.09,29.165,27.358,29.315,27.358
"409",2019-05-18 17:30:00,27.308,29.065,29.115,27.333,29.365,27.333
"410",2019-05-18 17:45:00,27.284,29.065,29.115,27.333,29.464,27.333
"411",2019-05-18 18:00:00,27.284,29.09,29.165,27.333,29.439,27.333
"412",2019-05-18 18:15:00,27.284,29.065,29.165,27.308,29.34,27.308
"413",2019-05-18 18:30:00,27.259,29.04,29.14,27.308,29.34,27.308
"414",2019-05-18 18:45:00,27.259,29.04,29.115,27.284,29.315,27.284
"415",2019-05-18 19:00:00,27.259,29.04,29.14,27.284,29.34,27.284
"416",2019-05-18 19:15:00,27.235,29.04,29.115,27.284,29.34,27.284
"417",2019-05-18 19:30:00,27.235,29.04,29.115,27.284,29.315,27.284
"418",2019-05-18 19:32:05,NA,NA,NA,NA,NA,NA
"419",2019-05-18 19:32:14,NA,NA,NA,NA,NA,NA
"420",2019-05-18 19:33:20,NA,NA,NA,NA,NA,NA
"421",2019-05-18 19:45:00,27.235,29.04,29.14,27.284,29.215,27.284
"422",2019-05-18 20:00:00,27.235,29.04,29.14,27.284,29.29,27.284
"423",2019-05-18 20:15:00,27.21,29.015,29.115,27.259,29.34,27.259
"424",2019-05-18 20:30:00,27.21,29.04,29.065,27.259,29.365,27.235
"425",2019-05-18 20:45:00,27.186,28.99,29.04,27.21,29.365,27.21
"426",2019-05-18 21:00:00,27.161,28.916,28.99,27.161,29.34,27.186
"427",2019-05-18 21:15:00,27.161,28.916,28.99,27.161,29.34,27.186
"428",2019-05-18 21:30:00,27.186,28.941,29.015,27.186,29.34,27.186
"429",2019-05-18 21:45:00,27.186,28.941,28.99,27.186,29.34,27.21
"430",2019-05-18 22:00:00,27.136,28.891,28.965,27.161,29.29,27.161
"431",2019-05-18 22:15:00,27.087,28.866,28.941,27.112,29.265,27.136
"432",2019-05-18 22:30:00,27.063,28.841,28.916,27.087,29.24,27.087
"433",2019-05-18 22:45:00,27.063,28.841,28.941,27.063,29.215,27.087
"434",2019-05-18 23:00:00,27.063,28.841,28.941,27.063,29.115,27.063
"435",2019-05-18 23:15:00,27.038,28.816,28.941,27.038,29.065,27.063
"436",2019-05-18 23:30:00,27.038,28.841,28.916,27.038,29.09,27.063
"437",2019-05-18 23:45:00,26.989,28.816,28.891,27.014,29.09,27.014
"438",2019-05-19 00:00:00,26.989,28.766,28.891,26.989,29.065,26.989
"439",2019-05-19 00:15:00,26.989,28.791,28.891,26.989,29.04,26.989
"440",2019-05-19 00:30:00,26.989,28.791,28.891,26.989,29.065,26.989
"441",2019-05-19 00:45:00,27.014,28.841,28.891,27.014,29.115,27.014
"442",2019-05-19 01:00:00,27.014,28.791,28.916,27.014,29.09,27.014
"443",2019-05-19 01:15:00,26.989,28.766,28.891,26.989,29.065,27.014
"444",2019-05-19 01:30:00,26.94,28.742,28.866,26.965,29.04,26.965
"445",2019-05-19 01:45:00,26.94,28.717,28.841,26.94,28.99,26.94
"446",2019-05-19 02:00:00,26.916,28.717,28.816,26.94,28.99,26.94
"447",2019-05-19 02:15:00,26.891,28.692,28.816,26.891,28.965,26.916
"448",2019-05-19 02:30:00,26.891,28.717,28.791,26.891,28.941,26.891
"449",2019-05-19 02:45:00,26.867,28.667,28.791,26.891,28.965,26.891
"450",2019-05-19 03:00:00,26.867,28.692,28.816,26.891,28.965,26.891
"451",2019-05-19 03:15:00,26.867,28.692,28.791,26.867,28.941,26.867
"452",2019-05-19 03:30:00,26.867,28.717,28.791,26.867,28.99,26.867
"453",2019-05-19 03:45:00,26.867,28.667,28.791,26.867,28.99,26.867
"454",2019-05-19 04:00:00,26.867,28.667,28.816,26.867,28.99,26.867
"455",2019-05-19 04:15:00,26.867,28.692,28.791,26.867,29.015,26.867
"456",2019-05-19 04:30:00,26.842,28.692,28.791,26.867,28.99,26.867
"457",2019-05-19 04:45:00,26.842,28.692,28.791,26.867,28.891,26.867
"458",2019-05-19 05:00:00,26.842,28.692,28.791,26.842,29.065,26.867
"459",2019-05-19 05:15:00,26.842,28.692,28.766,26.867,29.115,26.867
"460",2019-05-19 05:30:00,26.842,28.667,28.766,26.842,29.115,26.867
"461",2019-05-19 05:45:00,26.818,28.692,28.742,26.818,29.065,26.842
"462",2019-05-19 06:00:00,26.818,28.667,28.742,26.818,29.04,26.842
"463",2019-05-19 06:15:00,26.842,28.692,28.742,26.842,29.065,26.842
"464",2019-05-19 06:30:00,26.842,28.667,28.766,26.842,29.14,26.842
"465",2019-05-19 06:45:00,26.842,28.667,28.766,26.842,28.941,26.842
"466",2019-05-19 07:00:00,26.818,28.642,28.717,26.818,29.015,26.842
"467",2019-05-19 07:15:00,26.793,28.642,28.717,26.818,29.015,26.842
"468",2019-05-19 07:30:00,26.842,28.667,28.742,26.842,29.065,26.842
"469",2019-05-19 07:45:00,26.867,28.692,28.791,26.916,29.09,26.891
"470",2019-05-19 08:00:00,26.916,28.742,28.841,26.965,29.115,26.916
"471",2019-05-19 08:15:00,26.94,28.766,28.866,27.038,29.04,26.965
"472",2019-05-19 08:30:00,26.965,28.791,28.891,27.063,29.115,26.989
"473",2019-05-19 08:45:00,27.038,28.965,28.965,27.063,29.265,27.038
"474",2019-05-19 09:00:00,27.063,28.866,29.09,27.087,28.841,27.087
"475",2019-05-19 09:15:00,27.112,28.916,29.09,27.112,28.791,27.112
"476",2019-05-19 09:30:00,27.112,28.941,29.14,27.136,28.866,27.136
"477",2019-05-19 09:45:00,27.136,28.965,29.14,27.161,28.916,27.161
"478",2019-05-19 10:00:00,27.161,28.99,29.165,27.186,28.891,27.186
"479",2019-05-19 10:15:00,27.186,28.99,29.19,27.21,28.891,27.21
"480",2019-05-19 10:30:00,27.186,29.015,29.19,27.21,28.916,27.21
"481",2019-05-19 10:45:00,27.21,29.04,29.215,27.235,28.965,27.235
"482",2019-05-19 11:00:00,27.235,29.065,29.24,27.259,28.941,27.259
"483",2019-05-19 11:15:00,27.235,29.04,29.265,27.259,28.965,27.284
"484",2019-05-19 11:30:00,27.259,29.065,29.265,27.284,28.99,27.284
"485",2019-05-19 11:45:00,27.259,29.065,29.24,27.284,28.965,27.308
"486",2019-05-19 12:00:00,27.259,29.04,29.265,27.284,28.99,27.308
"487",2019-05-19 12:15:00,27.284,29.065,29.265,27.308,29.015,27.333
"488",2019-05-19 12:30:00,27.284,29.04,29.265,27.308,29.015,27.308
"489",2019-05-19 12:45:00,27.284,29.065,29.24,27.308,28.965,27.308
"490",2019-05-19 13:00:00,27.308,29.065,29.265,27.333,28.99,27.333
"491",2019-05-19 13:15:00,27.308,29.09,29.265,27.333,29.015,27.358
"492",2019-05-19 13:30:00,27.308,29.09,29.265,27.333,28.99,27.333
"493",2019-05-19 13:45:00,27.333,29.09,29.29,27.358,29.015,27.358
"494",2019-05-19 14:00:00,27.333,29.115,29.315,27.382,29.065,27.382
"495",2019-05-19 14:15:00,27.333,29.115,29.315,27.382,29.065,27.382
"496",2019-05-19 14:30:00,27.333,29.115,29.315,27.358,29.065,27.358
"497",2019-05-19 14:45:00,27.308,29.09,29.315,27.333,29.04,27.358
"498",2019-05-19 15:00:00,27.308,29.09,29.29,27.333,29.04,27.333
"499",2019-05-19 15:15:00,27.407,29.165,29.389,27.431,29.115,27.431
"500",2019-05-19 15:30:00,27.431,29.215,29.414,27.456,29.14,27.456
"501",2019-05-19 15:45:00,27.407,29.19,29.389,27.456,29.115,27.456
"502",2019-05-19 16:00:00,27.407,29.165,29.365,27.431,29.115,27.456
"503",2019-05-19 16:15:00,27.431,29.215,29.389,27.456,29.09,27.456
"504",2019-05-19 16:30:00,27.407,29.19,29.389,27.456,29.065,27.456
"505",2019-05-19 16:45:00,27.456,29.24,29.414,27.481,29.115,27.481
"506",2019-05-19 17:00:00,27.481,29.29,29.464,27.53,29.165,27.53
"507",2019-05-19 17:15:00,27.431,29.215,29.414,27.456,29.115,27.456
"508",2019-05-19 17:30:00,27.382,29.215,29.365,27.431,29.065,27.431
"509",2019-05-19 17:45:00,27.382,29.165,29.389,27.407,29.04,27.407
"510",2019-05-19 18:00:00,27.407,29.14,29.389,27.431,29.04,27.431
"511",2019-05-19 18:15:00,27.382,29.14,29.365,27.407,29.015,27.407
"512",2019-05-19 18:30:00,27.358,29.14,29.34,27.407,29.015,27.407
"513",2019-05-19 18:45:00,27.407,29.165,29.389,27.431,29.065,27.431
"514",2019-05-19 19:00:00,27.407,29.215,29.414,27.431,29.065,27.431
"515",2019-05-19 19:15:00,27.407,29.165,29.414,27.431,29.065,27.431
"516",2019-05-19 19:18:32,NA,NA,NA,NA,NA,NA
"517",2019-05-19 19:18:40,NA,NA,NA,NA,NA,NA
"518",2019-05-19 19:19:58,NA,NA,NA,NA,NA,NA
"519",2019-05-19 19:30:00,27.431,29.215,29.439,27.456,29.015,27.456
"520",2019-05-19 19:45:00,27.431,29.29,29.49,27.481,29.19,27.456
"521",2019-05-19 20:00:00,27.456,29.315,29.414,27.431,29.14,27.431
"522",2019-05-19 20:15:00,27.505,29.19,29.414,27.382,29.14,27.407
"523",2019-05-19 20:30:00,27.407,29.165,29.49,27.358,29.14,27.407
"524",2019-05-19 20:45:00,27.308,29.09,29.464,27.308,29.115,27.382
"525",2019-05-19 21:00:00,27.259,29.115,29.439,27.284,29.065,27.358
"526",2019-05-19 21:15:00,27.235,29.04,29.414,27.259,29.04,27.284
"527",2019-05-19 21:30:00,27.259,29.115,29.389,27.259,29.015,27.284
"528",2019-05-19 21:45:00,27.259,29.115,29.389,27.259,29.04,27.284
"529",2019-05-19 22:00:00,27.21,29.04,29.365,27.235,29.015,27.235
"530",2019-05-19 22:15:00,27.161,28.99,29.315,27.186,28.99,27.21
"531",2019-05-19 22:30:00,27.136,28.99,29.315,27.161,28.941,27.161
"532",2019-05-19 22:45:00,27.161,28.965,29.29,27.161,28.941,27.186
"533",2019-05-19 23:00:00,27.112,28.916,29.24,27.112,28.916,27.136
"534",2019-05-19 23:15:00,27.063,28.866,29.19,27.063,28.891,27.087
"535",2019-05-19 23:30:00,27.087,28.891,29.19,27.087,28.866,27.112
"536",2019-05-19 23:45:00,27.136,28.941,29.24,27.136,28.916,27.161
"537",2019-05-20 00:00:00,27.136,28.941,29.265,27.161,28.941,27.186
"538",2019-05-20 00:15:00,27.136,28.916,29.24,27.136,28.941,27.161
"539",2019-05-20 00:30:00,27.112,28.916,29.24,27.136,28.916,27.161
"540",2019-05-20 00:45:00,27.087,28.916,29.215,27.112,28.866,27.136
"541",2019-05-20 01:00:00,27.063,28.891,29.19,27.087,28.866,27.112
"542",2019-05-20 01:15:00,27.063,28.866,29.165,27.087,28.866,27.112
"543",2019-05-20 01:30:00,27.063,28.866,29.19,27.087,28.866,27.112
"544",2019-05-20 01:45:00,27.087,28.891,29.215,27.087,28.841,27.112
"545",2019-05-20 02:00:00,27.087,28.941,29.215,27.112,28.866,27.112
"546",2019-05-20 02:15:00,27.063,28.866,29.215,27.063,28.816,27.087
"547",2019-05-20 02:30:00,27.038,28.866,29.165,27.063,28.816,27.063
"548",2019-05-20 02:45:00,26.965,28.816,29.115,26.989,28.717,27.014
"549",2019-05-20 03:00:00,26.916,28.742,29.04,26.94,28.717,26.965
"550",2019-05-20 03:15:00,26.916,28.766,29.04,26.94,28.717,26.965
"551",2019-05-20 03:30:00,26.916,28.717,29.065,26.916,28.692,26.965
"552",2019-05-20 03:45:00,26.916,28.766,29.065,26.94,28.692,26.965
"553",2019-05-20 04:00:00,26.916,28.742,29.04,26.94,28.742,26.965
"554",2019-05-20 04:15:00,26.965,28.766,29.09,26.965,28.766,26.989
"555",2019-05-20 04:30:00,26.965,28.816,29.09,26.989,28.766,27.014
"556",2019-05-20 04:45:00,26.989,28.841,29.14,26.989,28.791,27.014
"557",2019-05-20 05:00:00,26.965,28.766,29.065,26.965,28.791,26.989
"558",2019-05-20 05:15:00,26.891,28.742,28.99,26.916,28.717,26.965
"559",2019-05-20 05:30:00,26.842,28.667,28.965,26.867,28.667,26.891
"560",2019-05-20 05:45:00,26.818,28.667,28.965,26.842,28.667,26.867
"561",2019-05-20 06:00:00,26.818,28.667,28.941,26.842,28.642,26.867
"562",2019-05-20 06:15:00,26.793,28.692,28.941,26.818,28.617,26.842
"563",2019-05-20 06:30:00,26.744,28.642,28.916,26.769,28.593,26.793
"564",2019-05-20 06:45:00,26.793,28.642,28.941,26.793,28.642,26.818
"565",2019-05-20 07:00:00,26.818,28.667,28.965,26.842,28.642,26.867
"566",2019-05-20 07:15:00,26.842,28.692,28.99,26.867,28.642,26.867
"567",2019-05-20 07:30:00,26.867,28.791,29.015,26.891,28.717,26.916
"568",2019-05-20 07:45:00,26.94,28.866,29.04,26.989,28.766,26.965
"569",2019-05-20 08:00:00,27.014,28.916,29.115,27.087,28.816,27.038
"570",2019-05-20 08:15:00,27.014,28.965,29.115,27.136,28.841,27.038
"571",2019-05-20 08:30:00,27.063,28.941,29.19,27.136,28.916,27.087
"572",2019-05-20 08:45:00,27.112,28.965,29.24,27.161,28.965,27.136
"573",2019-05-20 09:00:00,27.161,28.99,29.29,27.21,28.99,27.21
"574",2019-05-20 09:15:00,27.186,29.04,29.315,27.235,28.965,27.21
"575",2019-05-20 09:30:00,27.235,29.065,29.34,27.284,29.015,27.259
"576",2019-05-20 09:45:00,27.259,29.14,29.365,27.308,29.115,27.284
"577",2019-05-20 10:00:00,27.259,29.065,29.34,27.308,29.19,27.308
"578",2019-05-20 10:15:00,27.284,29.115,29.389,27.358,29.24,27.333
"579",2019-05-20 10:30:00,27.333,29.14,29.439,27.382,29.265,27.382
"580",2019-05-20 10:45:00,27.358,29.165,29.464,27.407,29.265,27.407
"581",2019-05-20 11:00:00,27.407,29.24,29.59,27.456,29.389,27.456
"582",2019-05-20 11:15:00,27.456,29.365,29.515,27.505,29.615,27.505
"583",2019-05-20 11:30:00,27.554,29.34,29.565,27.554,29.69,27.53
"584",2019-05-20 11:45:00,27.505,29.19,29.54,27.628,29.69,27.53
"585",2019-05-20 12:00:00,27.481,29.14,29.565,27.702,29.69,27.53
"586",2019-05-20 12:15:00,27.481,29.09,29.515,27.628,29.74,27.53
"587",2019-05-20 12:30:00,27.505,29.215,30.571,27.579,29.365,27.579
"588",2019-05-20 12:45:00,27.53,29.34,30.798,27.579,29.389,27.702
"589",2019-05-20 13:00:00,27.53,29.365,30.798,27.604,29.365,27.727
"590",2019-05-20 13:15:00,27.53,29.439,29.14,27.604,29.34,27.653
"591",2019-05-20 13:30:00,27.604,29.515,29.464,27.677,29.389,27.677
"592",2019-05-20 13:45:00,27.677,29.54,29.464,27.702,29.414,27.727
"593",2019-05-20 14:00:00,27.653,29.54,29.439,27.677,29.414,27.702
"594",2019-05-20 14:15:00,27.653,29.565,29.439,27.677,29.389,27.702
"595",2019-05-20 14:30:00,27.628,29.515,29.414,27.677,29.389,27.702
"596",2019-05-20 14:45:00,27.604,29.464,29.365,27.628,29.365,27.677
"597",2019-05-20 15:00:00,27.579,29.464,29.365,27.604,29.34,27.653
"598",2019-05-20 15:15:00,27.579,29.464,29.389,27.628,29.365,27.653
"599",2019-05-20 15:30:00,27.579,29.464,29.365,27.604,29.34,27.628
"600",2019-05-20 15:45:00,27.554,29.414,29.365,27.579,29.29,27.604
"601",2019-05-20 16:00:00,27.53,29.414,29.34,27.554,29.265,27.579
"602",2019-05-20 16:15:00,27.53,29.464,29.365,27.554,29.265,27.579
"603",2019-05-20 16:30:00,27.481,29.464,29.315,27.53,29.265,27.554
"604",2019-05-20 16:45:00,27.456,29.414,29.29,27.505,29.265,27.53
"605",2019-05-20 17:00:00,27.456,29.414,29.29,27.481,29.24,27.505
"606",2019-05-20 17:15:00,27.431,29.414,29.265,27.456,29.215,27.481
"607",2019-05-20 17:30:00,27.407,29.365,29.24,27.431,29.19,27.456
"608",2019-05-20 17:45:00,27.382,29.365,29.215,27.431,29.19,27.456
"609",2019-05-20 18:00:00,27.382,29.365,29.24,27.431,29.19,27.456
"610",2019-05-20 18:15:00,27.382,29.365,29.215,27.431,29.19,27.456
"611",2019-05-20 18:30:00,27.333,29.315,29.19,27.382,29.14,27.407
"612",2019-05-20 18:45:00,27.333,29.34,29.165,27.358,29.14,27.382
"613",2019-05-20 19:00:00,27.333,29.315,29.19,27.358,29.165,27.382
"614",2019-05-20 19:15:00,27.358,29.34,29.215,27.358,29.165,27.382
