"Bleaching.Score","PLUG.ID","Timepoint","Treatment","Species","Group","SpGroup"
"532",0.926565596616382,"1078","Time2","High","M. capitata","Time2 High M. capitata","High M. capitata"
"533",7.40922307194669,"1591","Time2","High","M. capitata","Time2 High M. capitata","High M. capitata"
"534",3.72322782910884,"2396","Time2","High","M. capitata","Time2 High M. capitata","High M. capitata"
"535",6.11156396186757,"1725","Time2","High","M. capitata","Time2 High M. capitata","High M. capitata"
"536",4.70962273434306,"2411","Time2","High","M. capitata","Time2 High M. capitata","High M. capitata"
"537",5.11867580473731,"1178","Time2","High","M. capitata","Time2 High M. capitata","High M. capitata"
"538",4.39889437972536,"2747","Time2","High","M. capitata","Time2 High M. capitata","High M. capitata"
"539",1.38241306114294,"1095","Time2","High","M. capitata","Time2 High M. capitata","High M. capitata"
"540",-0.968879822147656,"2740","Time2","High","M. capitata","Time2 High M. capitata","High M. capitata"
"541",6.00964777032572,"1142","Time2","High","M. capitata","Time2 High M. capitata","High M. capitata"
"542",5.77741007695291,"2875","Time2","High","M. capitata","Time2 High M. capitata","High M. capitata"
"543",5.06818649593214,"1624","Time2","High","M. capitata","Time2 High M. capitata","High M. capitata"
"544",3.48211794870838,"2183","Time2","High","M. capitata","Time2 High M. capitata","High M. capitata"
"545",-2.32536729425091,"2023","Time2","High","M. capitata","Time2 High M. capitata","High M. capitata"
"546",-2.64333556728458,"1490","Time2","High","P. acuta","Time2 High P. acuta","High P. acuta"
"547",1.09782684880651,"2995","Time2","High","P. acuta","Time2 High P. acuta","High P. acuta"
"548",1.92895038118648,"1222","Time2","High","P. acuta","Time2 High P. acuta","High P. acuta"
"549",-6.82565240468854,"1600","Time2","High","P. acuta","Time2 High P. acuta","High P. acuta"
"550",-1.21538773043705,"1481","Time2","High","P. acuta","Time2 High P. acuta","High P. acuta"
"551",-7.07186725487874,"1215","Time2","High","P. acuta","Time2 High P. acuta","High P. acuta"
"552",-2.8832283129577,"1208","Time2","High","P. acuta","Time2 High P. acuta","High P. acuta"
"553",-6.47437935462857,"1586","Time2","High","P. acuta","Time2 High P. acuta","High P. acuta"
"554",-3.79186695026001,"1326","Time2","High","P. acuta","Time2 High P. acuta","High P. acuta"
"555",-4.7160369154704,"1216","Time2","High","P. acuta","Time2 High P. acuta","High P. acuta"
"556",4.63307306035287,"1997","Time2","High","P. acuta","Time2 High P. acuta","High P. acuta"
"557",-5.5474936782377,"1317","Time2","High","P. acuta","Time2 High P. acuta","High P. acuta"
"558",-6.17062439719218,"2391","Time2","High","P. acuta","Time2 High P. acuta","High P. acuta"
"559",-6.64081400841723,"1428","Time2","High","P. acuta","Time2 High P. acuta","High P. acuta"
"560",-6.19409047544937,"1196","Time2","High","P. acuta","Time2 High P. acuta","High P. acuta"
"561",0.660887363205057,"1737","Time2","High","P. acuta","Time2 High P. acuta","High P. acuta"
"562",-0.439066529583983,"1454","Time2","High","P. acuta","Time2 High P. acuta","High P. acuta"
"563",-1.86784105728631,"2397","Time2","High","P. acuta","Time2 High P. acuta","High P. acuta"
"564",-1.64841670088773,"2192","Time2","High","P. acuta","Time2 High P. acuta","High P. acuta"
"565",1.64985662641929,"1425","Time2","High","P. acuta","Time2 High P. acuta","High P. acuta"
"566",5.35285527052277,"1323","Time2","High","M. capitata","Time2 High M. capitata","High M. capitata"
"567",6.85880654657875,"1063","Time2","High","M. capitata","Time2 High M. capitata","High M. capitata"
"568",1.36311168264657,"1327","Time2","High","M. capitata","Time2 High M. capitata","High M. capitata"
"569",6.5228300776057,"1338","Time2","High","M. capitata","Time2 High M. capitata","High M. capitata"
"570",5.32850683675327,"2985","Time2","High","M. capitata","Time2 High M. capitata","High M. capitata"
"571",6.9699077909164,"1328","Time2","High","M. capitata","Time2 High M. capitata","High M. capitata"
"572",2.19305177172446,"2306","Time2","High","M. capitata","Time2 High M. capitata","High M. capitata"
"573",-0.052682483514368,"1447","Time2","High","M. capitata","Time2 High M. capitata","High M. capitata"
"574",5.05088646197887,"1321","Time2","High","M. capitata","Time2 High M. capitata","High M. capitata"
"575",5.5779331179028,"1587","Time2","High","M. capitata","Time2 High M. capitata","High M. capitata"
"576",6.1292386919152,"1645","Time2","High","M. capitata","Time2 High M. capitata","High M. capitata"
"577",6.66455917905485,"2005","Time2","High","M. capitata","Time2 High M. capitata","High M. capitata"
"578",4.34876460629064,"1730","Time2","High","M. capitata","Time2 High M. capitata","High M. capitata"
"579",-2.9089375678874,"1277","Time2","High","M. capitata","Time2 High M. capitata","High M. capitata"
"580",-5.36038275067509,"1442","Time2","High","M. capitata","Time2 High M. capitata","High M. capitata"
"581",6.57764121114895,"1286","Time2","High","M. capitata","Time2 High M. capitata","High M. capitata"
"582",4.90800586498836,"1341","Time2","High","M. capitata","Time2 High M. capitata","High M. capitata"
"583",3.91918624059499,"2998","Time2","High","M. capitata","Time2 High M. capitata","High M. capitata"
"584",0.5017603020916,"2204","Time2","High","M. capitata","Time2 High M. capitata","High M. capitata"
"585",3.48458017207924,"2750","Time2","High","M. capitata","Time2 High M. capitata","High M. capitata"
"586",0.0644588906220936,"1114","Time2","High","P. acuta","Time2 High P. acuta","High P. acuta"
"587",-4.98049897645273,"1060","Time2","High","P. acuta","Time2 High P. acuta","High P. acuta"
"588",-3.82221685430499,"2156","Time2","High","P. acuta","Time2 High P. acuta","High P. acuta"
"589",-2.35421295615739,"2739","Time2","High","P. acuta","Time2 High P. acuta","High P. acuta"
"590",-1.57685818506153,"1999","Time2","High","P. acuta","Time2 High P. acuta","High P. acuta"
"591",-4.02011036499692,"1707","Time2","High","P. acuta","Time2 High P. acuta","High P. acuta"
"592",-6.62546414322433,"2855","Time2","High","P. acuta","Time2 High P. acuta","High P. acuta"
"593",-6.97551579972517,"1570","Time2","High","P. acuta","Time2 High P. acuta","High P. acuta"
"594",-5.5713660592652,"2180","Time2","High","P. acuta","Time2 High P. acuta","High P. acuta"
"595",-4.74417870447507,"2866","Time2","High","P. acuta","Time2 High P. acuta","High P. acuta"
"596",-0.303717407732954,"2733","Time2","High","P. acuta","Time2 High P. acuta","High P. acuta"
"597",-0.704033721324728,"2169","Time2","High","P. acuta","Time2 High P. acuta","High P. acuta"
"598",-5.40740847648872,"2552","Time2","High","P. acuta","Time2 High P. acuta","High P. acuta"
"599",-5.49111057195869,"1769","Time2","High","P. acuta","Time2 High P. acuta","High P. acuta"
"600",-5.47383634230254,"1090","Time2","High","P. acuta","Time2 High P. acuta","High P. acuta"
"601",-0.901119026635876,"1270","Time2","High","P. acuta","Time2 High P. acuta","High P. acuta"
"602",-2.29781869533288,"2528","Time2","High","P. acuta","Time2 High P. acuta","High P. acuta"
"603",-4.62585677372517,"1579","Time2","High","P. acuta","Time2 High P. acuta","High P. acuta"
"604",-3.98112146439084,"2988","Time2","High","P. acuta","Time2 High P. acuta","High P. acuta"
"605",-2.8450562185295,"2511","Time2","High","P. acuta","Time2 High P. acuta","High P. acuta"
"606",8.66909795664711,"1229","Time2","Ambient","M. capitata","Time2 Ambient M. capitata","Ambient M. capitata"
"607",7.9813792756595,"1236","Time2","Ambient","M. capitata","Time2 Ambient M. capitata","Ambient M. capitata"
"608",4.05326047641815,"1736","Time2","Ambient","M. capitata","Time2 Ambient M. capitata","Ambient M. capitata"
"609",5.07618210071502,"1121","Time2","Ambient","M. capitata","Time2 Ambient M. capitata","Ambient M. capitata"
"610",7.50895498626075,"1258","Time2","Ambient","M. capitata","Time2 Ambient M. capitata","Ambient M. capitata"
"611",6.25187608840613,"2871","Time2","Ambient","M. capitata","Time2 Ambient M. capitata","Ambient M. capitata"
"612",8.26252262414438,"1157","Time2","Ambient","M. capitata","Time2 Ambient M. capitata","Ambient M. capitata"
"613",6.38171025058766,"2212","Time2","Ambient","M. capitata","Time2 Ambient M. capitata","Ambient M. capitata"
"614",7.62020446323202,"1302","Time2","Ambient","M. capitata","Time2 Ambient M. capitata","Ambient M. capitata"
"615",6.98897281795923,"1775","Time2","Ambient","M. capitata","Time2 Ambient M. capitata","Ambient M. capitata"
"616",2.87657556298875,"1084","Time2","Ambient","M. capitata","Time2 Ambient M. capitata","Ambient M. capitata"
"617",6.6497819354265,"1169","Time2","Ambient","M. capitata","Time2 Ambient M. capitata","Ambient M. capitata"
"618",2.71525157400881,"2172","Time2","Ambient","M. capitata","Time2 Ambient M. capitata","Ambient M. capitata"
"619",6.08448283808085,"1308","Time2","Ambient","M. capitata","Time2 Ambient M. capitata","Ambient M. capitata"
"620",0.995010590532015,"1243","Time2","Ambient","M. capitata","Time2 Ambient M. capitata","Ambient M. capitata"
"621",0.918334475733061,"1772","Time2","Ambient","M. capitata","Time2 Ambient M. capitata","Ambient M. capitata"
"622",3.14558517233572,"2393","Time2","Ambient","M. capitata","Time2 Ambient M. capitata","Ambient M. capitata"
"623",7.56856409418591,"1426","Time2","Ambient","M. capitata","Time2 Ambient M. capitata","Ambient M. capitata"
"624",1.87538726551583,"1595","Time2","Ambient","M. capitata","Time2 Ambient M. capitata","Ambient M. capitata"
"625",3.93064351953219,"2153","Time2","Ambient","M. capitata","Time2 Ambient M. capitata","Ambient M. capitata"
"626",3.30475930494213,"1609","Time2","Ambient","M. capitata","Time2 Ambient M. capitata","Ambient M. capitata"
"627",1.91809324889539,"1119","Time2","Ambient","P. acuta","Time2 Ambient P. acuta","Ambient P. acuta"
"628",0.28230958623417,"2388","Time2","Ambient","P. acuta","Time2 Ambient P. acuta","Ambient P. acuta"
"629",-3.24300696547599,"1676","Time2","Ambient","P. acuta","Time2 Ambient P. acuta","Ambient P. acuta"
"630",-6.4407636788492,"1588","Time2","Ambient","P. acuta","Time2 Ambient P. acuta","Ambient P. acuta"
"631",-5.48624085093908,"1319","Time2","Ambient","P. acuta","Time2 Ambient P. acuta","Ambient P. acuta"
"632",0.871864353121694,"1622","Time2","Ambient","P. acuta","Time2 Ambient P. acuta","Ambient P. acuta"
"633",-4.49224410122749,"1583","Time2","Ambient","P. acuta","Time2 Ambient P. acuta","Ambient P. acuta"
"634",-6.42327976891238,"2864","Time2","Ambient","P. acuta","Time2 Ambient P. acuta","Ambient P. acuta"
"635",-4.61455568636599,"1998","Time2","Ambient","P. acuta","Time2 Ambient P. acuta","Ambient P. acuta"
"636",-5.12894980460353,"1181","Time2","Ambient","P. acuta","Time2 Ambient P. acuta","Ambient P. acuta"
"637",1.72468472977446,"1296","Time2","Ambient","P. acuta","Time2 Ambient P. acuta","Ambient P. acuta"
"638",-4.75822895772398,"1068","Time2","Ambient","P. acuta","Time2 Ambient P. acuta","Ambient P. acuta"
"639",-3.38681689921161,"1212","Time2","Ambient","P. acuta","Time2 Ambient P. acuta","Ambient P. acuta"
"640",-4.26651052118443,"1297","Time2","Ambient","P. acuta","Time2 Ambient P. acuta","Ambient P. acuta"
"641",-3.95387648407506,"1651","Time2","Ambient","P. acuta","Time2 Ambient P. acuta","Ambient P. acuta"
"642",5.30745754218739,"1592","Time2","Ambient","P. acuta","Time2 Ambient P. acuta","Ambient P. acuta"
"643",-3.59933858149856,"1103","Time2","Ambient","P. acuta","Time2 Ambient P. acuta","Ambient P. acuta"
"644",-3.12806554772307,"1044","Time2","Ambient","P. acuta","Time2 Ambient P. acuta","Ambient P. acuta"
"645",-2.51329117860707,"2191","Time2","Ambient","P. acuta","Time2 Ambient P. acuta","Ambient P. acuta"
"646",-4.6071314998399,"1115","Time2","Ambient","P. acuta","Time2 Ambient P. acuta","Ambient P. acuta"
"647",8.08913120110775,"1598","Time2","High","M. capitata","Time2 High M. capitata","High M. capitata"
"648",6.85512610182735,"2999","Time2","High","M. capitata","Time2 High M. capitata","High M. capitata"
"649",4.8740698398796,"1307","Time2","High","M. capitata","Time2 High M. capitata","High M. capitata"
"650",3.21575820148463,"2025","Time2","High","M. capitata","Time2 High M. capitata","High M. capitata"
"651",4.34364340514269,"1744","Time2","High","M. capitata","Time2 High M. capitata","High M. capitata"
"652",4.95768040378914,"2019","Time2","High","M. capitata","Time2 High M. capitata","High M. capitata"
"653",7.41497488560061,"1303","Time2","High","M. capitata","Time2 High M. capitata","High M. capitata"
"654",-2.09790725529223,"1475","Time2","High","M. capitata","Time2 High M. capitata","High M. capitata"
"655",4.24183013005478,"1239","Time2","High","M. capitata","Time2 High M. capitata","High M. capitata"
"656",-0.975719352524634,"2534","Time2","High","M. capitata","Time2 High M. capitata","High M. capitata"
"657",4.13231811151488,"2756","Time2","High","M. capitata","Time2 High M. capitata","High M. capitata"
"658",-1.51999199094594,"1256","Time2","High","M. capitata","Time2 High M. capitata","High M. capitata"
"659",7.4393741485402,"1565","Time2","High","M. capitata","Time2 High M. capitata","High M. capitata"
"660",0.336398373128205,"1294","Time2","High","M. capitata","Time2 High M. capitata","High M. capitata"
"661",7.63715523631429,"1738","Time2","High","M. capitata","Time2 High M. capitata","High M. capitata"
"662",6.1105427924338,"1710","Time2","High","M. capitata","Time2 High M. capitata","High M. capitata"
"663",2.64527360191817,"1418","Time2","High","M. capitata","Time2 High M. capitata","High M. capitata"
"664",1.46293923071805,"1262","Time2","High","M. capitata","Time2 High M. capitata","High M. capitata"
"665",-3.94614581311134,"2058","Time2","High","M. capitata","Time2 High M. capitata","High M. capitata"
"666",0.607807469027474,"1713","Time2","High","M. capitata","Time2 High M. capitata","High M. capitata"
"667",2.92113568263338,"2878","Time2","High","M. capitata","Time2 High M. capitata","High M. capitata"
"668",1.52820058842859,"1240","Time2","High","P. acuta","Time2 High P. acuta","High P. acuta"
"669",-2.99035573319696,"2076","Time2","High","P. acuta","Time2 High P. acuta","High P. acuta"
"670",-6.07296548230014,"1232","Time2","High","P. acuta","Time2 High P. acuta","High P. acuta"
"671",-1.36671867529099,"2981","Time2","High","P. acuta","Time2 High P. acuta","High P. acuta"
"672",-2.78012802213622,"1751","Time2","High","P. acuta","Time2 High P. acuta","High P. acuta"
"673",-3.42977022927628,"1098","Time2","High","P. acuta","Time2 High P. acuta","High P. acuta"
"674",-0.228591953786757,"1580","Time2","High","P. acuta","Time2 High P. acuta","High P. acuta"
"675",-4.04716570286022,"1268","Time2","High","P. acuta","Time2 High P. acuta","High P. acuta"
"676",-6.29635172333622,"1168","Time2","High","P. acuta","Time2 High P. acuta","High P. acuta"
"677",2.25126469291427,"2409","Time2","High","P. acuta","Time2 High P. acuta","High P. acuta"
"678",-2.42346452511579,"1594","Time2","High","P. acuta","Time2 High P. acuta","High P. acuta"
"679",-2.3206096976692,"1605","Time2","High","P. acuta","Time2 High P. acuta","High P. acuta"
"680",-3.99580666428597,"2001","Time2","High","P. acuta","Time2 High P. acuta","High P. acuta"
"681",-4.49536055644442,"1269","Time2","High","P. acuta","Time2 High P. acuta","High P. acuta"
"682",-4.88641539325045,"1702","Time2","High","P. acuta","Time2 High P. acuta","High P. acuta"
"683",-0.0985891382723413,"1421","Time2","High","P. acuta","Time2 High P. acuta","High P. acuta"
"684",-3.99703558584384,"1599","Time2","High","P. acuta","Time2 High P. acuta","High P. acuta"
"685",-1.07854660352173,"1640","Time2","High","P. acuta","Time2 High P. acuta","High P. acuta"
"686",-1.51724484732241,"2744","Time2","High","P. acuta","Time2 High P. acuta","High P. acuta"
"687",-3.36354281780375,"2022","Time2","High","P. acuta","Time2 High P. acuta","High P. acuta"
"688",4.97751158421191,"1753","Time2","Ambient","M. capitata","Time2 Ambient M. capitata","Ambient M. capitata"
"689",7.78037205095665,"1052","Time2","Ambient","M. capitata","Time2 Ambient M. capitata","Ambient M. capitata"
"690",3.86345439365151,"2996","Time2","Ambient","M. capitata","Time2 Ambient M. capitata","Ambient M. capitata"
"691",3.06919578880269,"1625","Time2","Ambient","M. capitata","Time2 Ambient M. capitata","Ambient M. capitata"
"692",1.85386635349307,"2210","Time2","Ambient","M. capitata","Time2 Ambient M. capitata","Ambient M. capitata"
"693",6.48290260199147,"1210","Time2","Ambient","M. capitata","Time2 Ambient M. capitata","Ambient M. capitata"
"694",2.04530818395914,"1558","Time2","Ambient","M. capitata","Time2 Ambient M. capitata","Ambient M. capitata"
"695",-3.28228576928294,"1427","Time2","Ambient","M. capitata","Time2 Ambient M. capitata","Ambient M. capitata"
"696",2.69819923727394,"1076","Time2","Ambient","M. capitata","Time2 Ambient M. capitata","Ambient M. capitata"
"697",1.60556115214832,"1604","Time2","Ambient","M. capitata","Time2 Ambient M. capitata","Ambient M. capitata"
"698",3.7900975325415,"1633","Time2","Ambient","M. capitata","Time2 Ambient M. capitata","Ambient M. capitata"
"699",2.71837818442053,"1161","Time2","Ambient","M. capitata","Time2 Ambient M. capitata","Ambient M. capitata"
"700",-4.48259858691196,"2413","Time2","Ambient","M. capitata","Time2 Ambient M. capitata","Ambient M. capitata"
"701",3.59728404425985,"1331","Time2","Ambient","M. capitata","Time2 Ambient M. capitata","Ambient M. capitata"
"702",-3.00358440575897,"1462","Time2","Ambient","M. capitata","Time2 Ambient M. capitata","Ambient M. capitata"
"703",3.8636689124289,"2565","Time2","Ambient","M. capitata","Time2 Ambient M. capitata","Ambient M. capitata"
"704",-1.20468150337889,"2874","Time2","Ambient","M. capitata","Time2 Ambient M. capitata","Ambient M. capitata"
"705",-2.95996212857365,"2741","Time2","Ambient","M. capitata","Time2 Ambient M. capitata","Ambient M. capitata"
"706",-1.32890108833239,"1284","Time2","Ambient","M. capitata","Time2 Ambient M. capitata","Ambient M. capitata"
"707",-1.05837092478785,"1603","Time2","Ambient","M. capitata","Time2 Ambient M. capitata","Ambient M. capitata"
"708",4.70290725621348,"1449","Time2","Ambient","P. acuta","Time2 Ambient P. acuta","Ambient P. acuta"
"709",-2.03794837590859,"1156","Time2","Ambient","P. acuta","Time2 Ambient P. acuta","Ambient P. acuta"
"710",-5.07670021948566,"1047","Time2","Ambient","P. acuta","Time2 Ambient P. acuta","Ambient P. acuta"
"711",-4.8020176732379,"1556","Time2","Ambient","P. acuta","Time2 Ambient P. acuta","Ambient P. acuta"
"712",1.37822386301775,"1299","Time2","Ambient","P. acuta","Time2 Ambient P. acuta","Ambient P. acuta"
"713",-0.378069355359609,"1577","Time2","Ambient","P. acuta","Time2 Ambient P. acuta","Ambient P. acuta"
"714",-4.98441034781067,"2072","Time2","Ambient","P. acuta","Time2 Ambient P. acuta","Ambient P. acuta"
"715",-6.90064406264048,"1230","Time2","Ambient","P. acuta","Time2 Ambient P. acuta","Ambient P. acuta"
"716",-5.15421664943737,"1445","Time2","Ambient","P. acuta","Time2 Ambient P. acuta","Ambient P. acuta"
"717",-2.81116167629626,"1632","Time2","Ambient","P. acuta","Time2 Ambient P. acuta","Ambient P. acuta"
"718",-3.35182835758624,"3001","Time2","Ambient","P. acuta","Time2 Ambient P. acuta","Ambient P. acuta"
"719",-6.16008835234277,"2854","Time2","Ambient","P. acuta","Time2 Ambient P. acuta","Ambient P. acuta"
"720",-5.88436426984206,"1482","Time2","Ambient","P. acuta","Time2 Ambient P. acuta","Ambient P. acuta"
"721",-1.84631955945554,"2554","Time2","Ambient","P. acuta","Time2 Ambient P. acuta","Ambient P. acuta"
"722",-2.00319014582301,"1310","Time2","Ambient","P. acuta","Time2 Ambient P. acuta","Ambient P. acuta"
"723",-0.505858052966774,"2088","Time2","Ambient","P. acuta","Time2 Ambient P. acuta","Ambient P. acuta"
"724",-0.473670201190101,"2194","Time2","Ambient","P. acuta","Time2 Ambient P. acuta","Ambient P. acuta"
"725",-0.0244000549755663,"2872","Time2","Ambient","P. acuta","Time2 Ambient P. acuta","Ambient P. acuta"
"726",-2.09917270458074,"2532","Time2","Ambient","P. acuta","Time2 Ambient P. acuta","Ambient P. acuta"
"727",-4.435119651137,"1637","Time2","Ambient","P. acuta","Time2 Ambient P. acuta","Ambient P. acuta"
